,Unnamed: 0,Date,Title,Link,Headline,Article,Source
365,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","In the process, if the challenge filed by the company in that second instance advances, the environmental licensing process would continue in the case of the Kalé project, while Platero would continue with the presentation of prior information that had been requested by Anla for the progress in the licensing process",La República
366,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","On the contrary, if there were no ruling in favor of Ecopetrol, Velásquez explained, the company has still been advancing the process for the consultation required in the decision that suspended the pilots' license.",La República
367,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","This, through the approach and conversations that are already taking place with Afrowilches",La República
368,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","And here it is worth clarifying that if a consultation occurs, it could last between four months and a year.",La República
369,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","“The Ppii are a great opportunity to collect scientific and multidisciplinary information, to inform decision-making and define how this type of projects would be developed sustainably in the future,” said Luis Guillermo Acosta, Executive Director of the Colombian Association of Engineering Engineers. Oils (Acipet)",La República
370,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","To present the environmental impact studies, Ecopetrol analyzed 11,151 hectares in the case of Platero and 8,409 in the Kalé project",La República
371,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","This, after nine months of work in the field, where 314 jobs were generated, of which 100% were local labor and 44% qualified labor.",La República
372,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","“Environmental impact studies are information on the environmental and social characteristics of the territory and are done in order to have a baseline,” concluded Gabriel Combariza, vice president of Non-Conventional Fields at Ecopetrol.",La República
373,562,2022-05-06 00:00:00,Ecopetrol expects to receive a second ruling on the viability of fracking pilots in June,https://www.larepublica.co/redirect/post/3357928,"On April 26, the company challenged the decision of the Barrancabermeja court that suspended the license for the Kalé project","THE CONTRASTSFrancisco Lloreda Executive President of the ACP“Colombia began to contemplate the possibility of developing its resources in Non-Conventional Deposits since 2009, and given concerns about fracking, the Government convened a Commission.”",La República
374,563,2022-05-05 00:00:00,Ecopetrol expects a second instance ruling on fracking pilots in June,https://www.larepublica.co/redirect/post/3357466,"Last month, the First Court of Barrancabermeja suspended the environmental license permit that had been granted by Anla.","Last month, the First Court of Barrancabermeja suspended the environmental license permit that had been granted by Anla Ecopetrol carried out a socialization of the technical specifications of its Comprehensive Research Pilot Project (Ppii) to investigate the fracking technique in the country",La República
375,563,2022-05-05 00:00:00,Ecopetrol expects a second instance ruling on fracking pilots in June,https://www.larepublica.co/redirect/post/3357466,"Last month, the First Court of Barrancabermeja suspended the environmental license permit that had been granted by Anla.","This, after the First Court of Barrancabermeja suspended the environmental license permit that had been granted by the National Environmental License Authority (Anla) on February 25.",La República
